food_id, food_name, calories, health_scale, image
579,Real Mayo Creamy and Smooth Mayonnaise,90,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOqLhlyUDutS6hkddGY-PqGFKn7E2scaKvGpzwMNWL8Q2f8qfmV4NVub_ajx8&amp;s
580,Chik'n Nuggets,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTryVV1m72MmSDwkEvGihK5ZEIyZg_NXNa6lVbTdio5iPrs1lI0zbm2UrtGUA&amp;s
581,Spinach frozen leaf,30,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTARcDbcrdNIaPV2N7ZnU9-1HfCJvVjXh3_atdJccnstuLf_UnvQ6FfLwqUhOA&amp;s
582,Smoked gouda cheese spread,493,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMoIuFR0BZihNgucDxnNRd_03pD7kUd3UX2_N9mWKhbmN5o6bbvVhldVPAE9E&amp;s
589,NASMA HUILE D'OLIVE EXTRA VIERGE,898,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfEX1X1tbVDe1TDnBU9T1cujD0b74D9zXLGOe0vpXMNumEJJkHFiagMlzKrg&amp;s
590,Huile d'olive vierge extra,800,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQo2I8epGFtWQ6QyyNkWyQjZ86r8hg09RVwd2dcpvTO-YgdG-TQxEzSOn8LBRo&amp;s
592,Activia go,66,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbCqYfBdqYiT-8AilCH5l6GH2kKI3oOkeF--UidZ8eOwnfod1SjWK49TgMUIQ&amp;s
593,Organic Extra Virgin Tunisian Olive Oil,800,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2m1qDRFt3fiRzLdLuc2SeesC4-a57TQdzWSVxt7TIpJbxsAYQXPGl1IFkx0U&amp;s
594,Spiced Sardines in Soybean Oil,329.54545454545,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTva-3RXkZ_x8p4n1bk5N2wzxqRWo_XG95iLCO93bB0ekcMt7qzzphtdNTfNg&amp;s
595,Huile d'olive de Tunisie vierge extra,821,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8fR7h5Bxrdme2XKjuC1HoemS0D03Ept_HlsEpjEGnXV_0hPn1sC0-akgCBic&amp;s
596,AL FASSIA Olives vertes au citron,145,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSI_BOtKMqb6xdgOAXuqU3rhfg4Op6oB8RtEhzQDycjyeraFWImHTZxtSO_DQ&amp;s
598,AL FASSIA,145,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9i7RR537hRTNZPa7LHndmNaYEaYQ9QDTXoyKMbd3lrCLT5eBysTbPIBTfvw&amp;s
599,Sardines in Soybean Oil,244.44444444444,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRDxswWivGeJ-Rp2kqxa6mQVsvILe0T7ScmGdyGkI263J1b9eT5JBBhedelKg&amp;s
600,riz rond,349,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSU2xBW1ellDDqNR9FKhVDivsNZK1Hhemwn2BTxnQSDatFzq6n3WYSsdsWs8HE&amp;s
603,Tart cherry cashew plant based protein superfood bar,450,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZhgvQeS8H_ExI0R-xLv3mSI4SxDAe78VCh0MWc7879hzfIo_51jdthvag6q4&amp;s
604,Goji berry almond plant based protein superfood bar,475,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnJqDcLMG01S-jmlrQjdqK1kEMf_LvQ932UwdnuMho3wWEgY29qOQfrrfEG3k&amp;s
605,Lemon matcha green tea plant based protein superfood bar,475,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-At3g_-NxPUa91h-PgKoQSIHdu01f9wPmNPyMVAs3ZLPtf9cRwwEg4vb07w&amp;s
606,Deggi Mirch. Red chilli powder for curries,4,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAFfCV7D62mjD7mLcors9Nqp0d-EVf6sBgE53gJ1ll3V9gKmHvOWQhkXojvw&amp;s
607,Rani Orange Canette,53,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgLyZBUhaDL2EIfBocsYVkNdtkJ8uD9gruFw_Uv13wV7hZBa1cuH28cvwTptQ&amp;s
608,Tomato paste demeter,130,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnWLo-627FpRbeUP8gRSov-C3eIgKYOvjAAu8-QHKxtpDEl-UNaMVYC5woTA&amp;s
609,Grenade juice,24,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDAgVLg_bveJl02Y5s2dFwYUJWIQzUsUOzmxgFbNmW35GqDyLB2ChE6qgFFuM&amp;s
610,Apricot jam apricot,260,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5BJKRrNCb5GGSSbsBOiffH8ulFU4pcGGGxw_i1Kgftu6VTSSdhnLcvqJkxMM&amp;s
611,Orange marmalade orange,260,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXJqPM9h8nyihhnepK4QykfXnOa-yMY__uZpRUGE2qJI0-WR6FRVbVJabVj-A&amp;s
612,FIG JAM,284,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPis3fyZ-QtIAG3xRVIKOLV507JKKeUsOR_OHrg0A3sK2MVnCnO7fUI-5WFg&amp;s
613,Vanilla custard powder vanilla,360,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgEDgsFCWSwhkht0FZDL8G48Hpn9LXN_aGj0FxmMihD5Z5q3snVydfOq6PJA&amp;s
614,Barazek,285,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7sv0eKospr9dq0Keuhk_DXwm9cBKFThhgSS2FQRoc0HaRDgAvZeHhPIVLQw&amp;s
615,Harva German capsules natural Weight Loss support 400 ml 30 Capsule,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR124oYVaVWhCOJy8KclUHFx5vrw9uoD39uHyWYkJvbHjte0kctmXbVVYwLKc&amp;s
616,Tequila Salsa,30,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTpJI4Xxs6wKiGpqm1D0nVV3HGRVQ7uUEP4Mljxu-KR_iatwI8CYG2U6yyQw&amp;s
617,Vanilla 2% icelandic style lowfat yogurt,87,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8ISqibIyyOqYkZBCy0BdBemkmXTVZASnS1rnjk5aTz_l8wh0IKUuoJ0RW1Q&amp;s
618,Chocolate chip waffles,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbT2_j9DFXmCv_dEUF-xYpJdx33chhMkkB5ONlOH9_i7WB39Zi_U4HqnoJ3A&amp;s
619,Water drink,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYc0jLGS9UX2d7J6X6mgIPHLd_srmQR9zr2BTLvbHc5cBE2-MCJlnmtkIlsw&amp;s
620,Protein Genius Energy Bar,512,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQARAvC3sf-eLeKZ6BndM-wHj3IjzKOdrmY-xyG383awxmBr5zNW2-vqCtfpw&amp;s
621,Fine Gourmet Dried Mushrooms,300,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSdTjaH4XxH0uZyuMVBIx4ELkItBrr3RYsCx0w-ZAvvMmaVjzoo0Nx5M2-aA&amp;s
622,Strawberry Crunch Cone,322,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWjO33CfbLVdurwQL1uKEkXSO9oR7fy8pf2T6ZUrA8E2QU4i_JV63wXtdxJQ&amp;s
623,Organic ginger powder,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRehsH7EHEl2Mmtsx57ZEM8zFqq3TgSKOZTQsPij-pM8Fjj3Tkoz-sH0GpUJQ&amp;s
624,Chocolate,489,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoa1xFzceFao6vMdtCWZZ9_yqoKNOy_Vf8mRyYd6lwSVjI8bpJ8lVklfeTxQ&amp;s
625,Coco lopez pina colada mix with real cream of coconut,146,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4J2vyA-w8O2vZ6FLD6fp3ybB1jai0Avdy-Hq0Tn29ix_dC8DNgmxUVDdB4Q&amp;s
626,Field roast vegetarian grain meat sausages mexican chipotle,272,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMCySa5vjZzWNiwXCF7kqTNGgWYl3VVtfYeZdTQyAVo9cGQedeANa98_qL9o8&amp;s
627,Zero Calorie Sparkling Water With Jiuce Pink Grapefruit,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzV22-OyVVNjIt9HnKk5Ua1KhmnbhNT9AV7jtrsoxPPxzUuuZVd8OFugSfYQ&amp;s
628,Fre Sparkling Brut Beverage Grape,29,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNZ_5ql9wteEg_NhLPATXJBN4NYPu1Nu3oNpU50jVD9uf2qNZwYC_-OSgUcGY&amp;s
629,Golden bear beverage,29,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnmE8lX1BNF3zQdWtrcza_Pp_lkKFgMWccNr7dTlfeeafeBSQyW4B5TfAUsw&amp;s
630,Whole Green Beans,17,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSD_DyQ36kNydS5s0sC_eWdJN4AWm0vldG2i3t6MKMU_hOXbuw8V8RDRVBfEA&amp;s
631,Minsa Tamales 100% Corn Flour Masa Mix,361,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0ysCVqetvp24thHGNk17fIWLHvTM9sGJfeKqmT-iVmxxDbovZAYnfrNToZg&amp;s
632,Peanut Butter,53.125,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDDY_fyLkrhNHc8eP0eXEV9LVOWL_gwoZkEU4uZASM566GEc0yLjUi7tp-rw&amp;s
633,Chia seed drink,45,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2HSqrJjkwTwbGMZLOgn0VGnV5ztgALN0GUXgg02ReQg-8cDroU4pTY37NGA&amp;s
634,Diet snapple peach tea peach peach,2,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8gs7C7NjwRqXrfyKODbInXcgmwq0l5dIoqSrQfhayw0xFwHTEYHizveLc3g&amp;s
635,French Onion Dip,182,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuZSx4zQJNH0uQVYuU125U5pzb8-gZBKKOdTdbXrxJ8M-3jYCo7lxAkbSkzx8&amp;s
636,Veggie Chili & Cornbread Melt,101,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsbxrO8z4VeyLoZ2pzJEp8ArGSq9cPpqlkPE1IiiCThQ08IMqcDozR6sg6aAM&amp;s
637,Soft goat cheese,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCeRmYD7I7buE5dqnjALYu-mmSDY-AspOogtQ3Fb0wHYTCK2uS_-0ppdYiZn8&amp;s
639,Mini pink french pie,433,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRc7quSKzBhssCcJQRPxClc9NSl3Z3thn6hQ8is7-xS4rfQscDUm_zA8VdsOA&amp;s
640,Artesian water,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnx8VM_6IRkLGzvQhELSycPCVCrb9PAYQd1UcP1WiovPP1CNRIc4CjHLC1XcI&amp;s
641,White rose ultra pasteurized homogenized half & half,133,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_9nty-buzSDOM5dc7roxBVCrOk1DSSYCq_EpZiyqQDTo9o9F8tLBFTiEaIvI&amp;s
642,Cheddar Pierogies,138,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDJqEgyek-JYpat_F3KtATvAj_qAHrcjSZBYccC7E-dcu_bBMJkJfM-3hQbg&amp;s
643,Organic Cheese,233,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR20ww_gORbKFkXzWiIGAqEHbqd5NRtlH0NqVJdJwZStppij9BtL09MrNvkKFI&amp;s
644,Soft Fresh Goat Cheese,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3YVYeC52yYz9OrsBGu2QUtrcSoJ9HIOz8LOuUq0SAi7aaH9SWU4PF4Shikg&amp;s
645,Soft Goat Cheese Tapenade,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEABH1NPJFBWavYhg3pcu97dZPCI_-Nh9krmv5ubQzPg3aCuGi-_4XiJ5DpA&amp;s
646,Soft goat cheese truffle,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx9BGU8vlXcR0vSeaYixa2v0SGPaHKZh4ZyHSqI04LfEAgKKyW-M2RMcijrQ&amp;s
647,Flower cheese,200,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwddUjcFtmWXrQREn32_o9aTDQ0eUTaH5jms7j4EWlV4VGKsyIQeQ3LTk2Tw&amp;s
648,Creamy Alfredo complete protein pasta penne,410,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSPl4kz9hmb7g-_chGLeYFu8EIeDVz7Qu0GGqFYzlLVMEtVVxQ8Iw2kz2rTn0&amp;s
649,Green Tea With Ginseng & Honey,29,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHLYNi2WZOhQz9oxXs7zcy1NVxCB5gzpcOmiRjItQ515deWA_WK7DRZO8eYqU&amp;s
650,Steam Ready Sugar Snap Peas,41,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSa6AIQcia5eg5bYDoZFhZv5ZR99T8tUmEQFgqvUNX2LQt5j5yqXnEaez5epA&amp;s
651,Seltzer,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8i2zMPtP2JGQn6yXvnYLtBRdDtAg571Cnj5r4zT5Y7hmYTlqU2D7FuQ3zThQ&amp;s
652,Uncured Hickory Smoked Bacon,471,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3ie05I8nx4d05EINQXLkhsAKf4KkKMbWgr2X3DoiMENO_bPx9PcCQJAUNwQ&amp;s
655,Fruit Mochi (mango),324,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQplFMSHIZuh1pV5PETgIXPiDL72jwhB_lm0ISp7vHYLt73ybW1VOYGRm4J6Q&amp;s
656,Sliced carrots,16,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJUww1fsJFafbumQX7wlc9m21GxO-7ZgLm88lKcEX0wAn6BkvBWFFqhSAqV9w&amp;s
657,Lay's Original Flavor Potato Chips,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-qP_U9b1IobSjFwgxtD0iQLtCcZl9fpYxgOVyBASpM7gV-XdhBDN1inQ4zA&amp;s
658,Lay’s Highland Barley Yam Aromatic Stewed Red Flavor,213.75,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTApYK9uozGnJJonnjW98H4AAuMehJ16WggwLWu3shW8s81DqpbFQDI1e3fsg&amp;s
659,Chinese red dates,79,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSId03ya2AKktvKOFEPh0PaIduCvyVG3VfD2katJ6TKB2fb9QZzXhOk9DeHTnQ&amp;s
660,Spicy bean paste,427,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs8s7nWUbmOTPN0PM5svUQM4jMKsHqErcys33R7AvOq95AsYz61zcXOvxB&amp;s
661,Granulated chicken flavor soup base mix chicken,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDHhqTzWKF6Cr7J9rMFxadpG3rjQ1WbDUBe8p4WFB43f0IQE5842Jzss2Jdg&amp;s
662,Coffee x Milk Tea,180,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSylD2SjEJ-wutJZ3YlIaEEnP6ZVdC7V4pULMAAyV1BGA4nzVpIby6MM82xaw&amp;s
663,The au Jasmin,0,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5RadSkug6rrK9hApx2tSS6HzWhQ2X1lw8Q4TNs4dbbOhMkVpQ0GavxZe7kw&amp;s
664,Tender tofu BBQ flavor,188.88888888889,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNhRhv1PV6r_bBI-mayVz8dMs0UvtWTqJ_Gc4k3yWwLKLahXStnYi0KG7yNg&amp;s
665,Dried whole organic goji berries,389,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3ahuyYQlISVtWn0KXdE0435I8rzjKJAym9SBeyz5mPDqsezjzWfJaurgM_g&amp;s
666,Fresh goji juice,94,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw0chYfMFeigQQ9yUCI1m4lyMDvJZW6DrQPYVyA0AR0rUuiT6tni_3KK9wOkE&amp;s
667,Jasmine tea,359,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNPThnBy-meQ59LWzhFRvMYpO-OeDSoP5z89PAHWIvaD7JYMd-FPX7B23ctw&amp;s
668,Sea salt healthy popcorn,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkXRcrQKuXIHplG_IR6RWz5cnX1hnSBae9qQj_-tEX2ceVQKm44nBiqlpC83w&amp;s
669,Gjetost cheese,464,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpR00qekftKSHNRxVQBhmwXwcnjFOnT0O04x98C23jjxs3mB3ZS5aBKN9f8cU&amp;s
670,Freia melkerull chocolate pieces milk,550,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ324WzAi-J0jdcxE-9PdGeoxE2L8hwfwrwDE-jlTu8x0PmXpYylMO7W1wjbdU&amp;s
671,Freia firklover chocolate tablet milk with hazelnuts,565,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPLMgfEUEKnYKVW8ybSGvb4TW7QizxejcEMYG8fgTMaVcROna_NPG5r61seok&amp;s
672,Freia chocolate tablet milk,550,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdcna2W5rxMB3Y6Ayzvhw42fBJ--UfUfGpsBu_r4QwcvjAV9RkAK4L59CVUxA&amp;s
673,Tine Ekte (Pure) Gjetost Cheese,429,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQk1KRgsQyIgPeF_aZThgN-3PnHuqp-DCBKliewJqOLpL5oCiqj4yx27GS4vNI&amp;s
675,Skinless norwegian salmon,190,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7f9Az9Ber7J6sTiKpwAkgrqZ-8b14BOFAuCmJ-lIXEkEnBrEPykaTkeIJNA&amp;s
676,Linda ellen's bakery danish bread chocolate,281,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEUNa3CM0KPPKzIAPVEnObfEeYZjTOPrOk0HFzQq4xzSXtHERPIn3au88NqQ&amp;s
677,Linda ellen's bakery upside down cake pineapple,238,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiLZHH7c4q5iQVdKRMidCI1e5iVapLbBNixyiim1KUsg0MdWJQQRCOqyIJqw&amp;s
678,Tomato And Oregano Tortelloni,290,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTR7fZIT-_rZbAphMVptgTtSiAvQb0pSodQC9Xt_DBj4N9JxWfGsAqRNaR_a8U&amp;s
679,Plain lowfat yogurt,59,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4q-XKY-VXQq-I9-L5hO7kW7wp7Qi4x6YSdPWt75uH5uWLH-P1WND4ey_JtEM&amp;s
680,Yoplait yogurt & juice nonfat beverage pineapple mango pineapple mango,47,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzmtaMEUGK9WrAvtmEe3w6d-FxAGVtSCCmSNbCXoRF6aHuRoVSFzjFmAvIeRE&amp;s
681,Bumuka cookies,333,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrLkxWqMy4tCcKB5Wg0kQq1_0xttjbq6kuq3Lmyis1dpJ9MWDQG1BLPV3iRA&amp;s
682,Organic fruit spread,237,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-1xiScQko5TQqRmbCBZg0coXwaZUMV3EdNnZwmO8VpKQ1WaCyyqRWNzYO7Q&amp;s
683,Organic jam,182,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqa5ZLXv_HMlwOMU_L9YPw4r7BhTat1c3IA684mN7-hBOk14jsDK02XVTqjQ&amp;s
684,House of tsang stir-fry sauce szechuan spicy,147,8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVtL8JoOWA4xLjcBuHV2tDT2MVDnJbiib6XCrFdu-7wPs81ZvnLqs2L_b9ypA&amp;s
685,Nonfat Greek Yogurt With Fruit On The Bottom,80,9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwWxGkBbAa7ExJuyRRCrTLkB0OQ-RFQKzybDMlAwEipqu5VfTYaaiD7Dzwdg&amp;s
686,Rancho Gordo Stone Ground Cacao For Drinking And Cooking,497,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzesG82bK0BJqFHdSt1fZnCx3VAsuknlAV7Zc8RD9M4pfTmC1HfzCpmbmiOQ&amp;s
687,Instant couscous,185,7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQu6jC9JS4_59c7byG_pWT4b3Pq1x_jgOYnTM3Or2U_ov3MK2ie7libzlC3SQ&amp;s
688,Pickled Hot Peppers,20,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQNu3a3nI_n7Pc8WgAM0oL6jQNhgbM1e2XeFPK-5JmjffbBRTFINKkGOWM7Q&amp;s
689,Garvi Gujarat Bhel Mix,1286,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjfH_FkBJC1waBQou8pnvdQo8pYxWuQG4mJe5Aa1dlhSOddp1Ah6NWKku7HDw&amp;s
690,Oat cookies with fibers oat,474,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHC-8hAvSzZBAtX044_qAfn3wq6Pawm60pWgG4-c3Cg6yQbmPtcd-LeJ5NoSk&amp;s
691,Granola cookies with hazelnuts hazelnuts,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXiCJRIQVHpGyYkGQGLHeNCf0ZBhoJIgFL6bbZBjOJXOA5v8t4hZKGmrxJQg&amp;s
692,Cracked sury olive,313,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEjgWh_qlXu2I2K7mfp8xl4ZpJ1I8Lw8u3m-kV1NMyo_Jy7fNFev76C9EtyA&amp;s
693,Baked whole grain energy snack,389,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjDxhr88ss5WAARPZm3SI30tnAinYUaR0n2XLxGanDKVhcaxSaBXcWeQEC6Q&amp;s
694,Medjool choice dates,277,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYfrX25rf-PK8g1Jd-8vNtOC6iP3W5NmweU6nM7JGHZb1nsUZ5mE4Klwh__FY&amp;s
695,Petit beurre biscuit orange,455,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkecxN5FP5QNAPQOgwBqVhfnPNx0Yyc1tA6hSOvAGAl3LP6x7nq0QIFCrnfw&amp;s
696,Milk chocolate coated wafer,533,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsmtXWnKsTEg9I30U5_OtfAM92YQlNbUhKo_Ts-zEZt2AOFneJagKdYm37uA&amp;s
697,Milk chocolate coated wafer fingers filled with mocha flavored cream,533,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7Fpa7f5l_NvvPeMaBaNAXz2CtLbL36Zt8Ic6YeediWzI7D-LEIOC3kgM_-g&amp;s
698,Milk chocolate coated water fingers filled with peanut butter cream,533,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR5smK90vwmuFkywX1oRrJzHC0bE1FHBul2uAFOis9XWYyAKSPuVT_nNJJj9g&amp;s
699,Sun dried tomato spread,475,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH2qbH-_-95hPcUDkVqChTqR5hDMeZGLe4fNTSnqnxxgobFCDJHAUt6n19tQ&amp;s
700,Four tortillas,250,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIdWB17BqF9VEuHzL0S7o4V307cxKNJI2Js8pa_ai0EvBQMZrvYb4kXVHs2A&amp;s
701,Rosman black currant preserves,250,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlMV7oQ6td3wjR6ex2aGv3ZgDmEeNKuBhE82y2adZYBvbNJ5JAUphkocrmjg&amp;s
702,Quinoa Bar With Tahini & Nuts,500,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwC8vrb6BaoaBa_lo7MvLYsMoNUSzOSE6BZXjDJm7w5OFkRKKoxmkSeF5KjBM&amp;s
703,Basil Pesto,475,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVhVlN_cqlHo2EouBj9ZEThFZpDqJRjHXVJ0lI3nqdDL-GX0D_whRZn6LfoqU&amp;s
704,Pickled Lemon Spread,212,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQC5HOydmb8P1sRIiDc1m7bdGpBymvySN-ILaXSVEb-Oh2F7P-S_Ah0VEMJvU8&amp;s
705,Date Syrup,300,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-BSdgFeSWnkkppTlDgFXCx71gzmn3bezPkdKUlW56Fcj3dz4LfJSQBAdgsqM&amp;s
707,Plopp,543,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrkdsZm7oLed_758PjtIvSA9CDOCgkXWwmBwGd7fz-IkHZUWoCx90kn4D43Q&amp;s
708,Daim chocolate bar milk,530,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZWhmbb5isG72tXfCk1BlXQfUnOiiaXZhP-1jZvLCyXAhBdwS29cigf_dT0Q&amp;s
709,Baguette Oliv & Paprika,220,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiUyRdbX7J5NRHuBY9NKMTNx56L8xU5b5xGu_aq27Q11TG7XhjttNlUjS055o&amp;s
710,Elderflower candy,367,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbfzTFBPx2FVxg8qOwSNUmOyn4cVcsjtShQwpPMnFcpyVxaI6u1YkI3ZYpvg&amp;s
711,Sour raspberry candy fish,367,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsxvVnxY4jDcd7ccLuW3YsWa-oX9_mbUBfIJULkVz0PUEXEQKHEPfTPnqqgg&amp;s
712,Aronia berry juice,47,10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQv-I6FeFYFT--1wy8hQ80pRxsT5tHEDa4DVfCTAsV3gxWU_NmKX7IFrFMrPQ&amp;s
