store_id,store_name,store_street,store_city,store_state
1712,Golden Fried Dumpling,192 Duffield St,Brooklyn,NY
1713,Tio Pio,78 Willoughby St,Brooklyn,NY
1714,Vegetarian Ginger,128 Montague St,Brooklyn,NY
1715,Purbird,82 Sixth Ave,Brooklyn,NY
1716,HOPHAP Thai Cuisine,204 Smith St,Brooklyn,NY
1717,Shake Shack,409 Fulton St,Brooklyn,NY
1718,City Sub,450 Bergen St,Brooklyn,NY
1719,M.O.B.,525 Atlantic Ave,Brooklyn,NY
1720,Sophie's Cuban Cuisine,27 Smith St,New York,NY
1721,Two 8 Two,282 Atlantic Ave,Brooklyn,NY
1722,Side Street Deli,187 State St,Brooklyn,NY
1723,El Nuevo Cibao,172 Smith St,Brooklyn,NY
1724,Pure Bistro,88 5th Ave,Brooklyn,NY
1725,BKLYN Larder,228 Flatbush Ave,Brooklyn,NY
1726,Fast and Fresh Deli,84 Hoyt St,Brooklyn,NY
1727,Chick P,490 Bergen St,Brooklyn,NY
1728,Zen Vegetarian House,773 Flatbush Ave,Brooklyn,NY
1729,Strictly Vegetarian Restaurant,2268 Church Ave,Brooklyn,NY
1730,De Hot Pot,1127 Washington Ave,Brooklyn,NY
1731,Syd's Serious Sandwich Shop,759 Nostrand Ave,Brooklyn,NY
1732,Exquisite Delight,2847 Church Ave,Brooklyn,NY
1733,Balboa Restaurant,1655 Bedford Ave,Brooklyn,NY
1734,Chavela's,736 Franklin Ave,Brooklyn,NY
1735,Lincoln Station,409 Lincoln Pl,Brooklyn,NY
1736,Delroys Cafe and Wine Bar,65A  Fenimore St,Brooklyn,NY
1737,Peppa's Jerk Chicken,738 Flatbush Ave,Brooklyn,NY
1738,Gandhi Fine Indian Cuisine,2032 Bedford Ave,Brooklyn,NY
1739,Bake & Things,184 E 35th St,Brooklyn,NY
1740,The Terrace Cafe,Brooklyn Botanic Garden,Brooklyn,NY
1741,Flatbush Latin Grill,1902 Church Ave,Brooklyn,NY
1742,Gloria's Caribbean Cuisine,764 Nostrand Ave,Brooklyn,NY
1743,Piccoli,157 A Prospect Park SW,Brooklyn,NY
1744,Fisherman's Cove,2025 Church Ave,Brooklyn,NY
1745,Dutch Boy Burger,766 Franklin Ave,Brooklyn,NY
1746,Am Thai Bistro,1003 Church Ave,Brooklyn,NY
1747,Four Seasons Bakery & Juice Bar,2281 Church Ave,Brooklyn,NY
1748,TONÉ-CAFÉ Georgian Bread,265 Neptune Ave,Brooklyn,NY
1749,Nargis Cafe,2818 Coney Island Ave,Brooklyn,NY
1750,Café Glechik,3159 Coney Island Ave,Brooklyn,NY
1751,Oceanview Cafe,290 Brighton Beach Ave,Brooklyn,NY
1752,Beyti Turkish Kebab,414 Brighton Beach Ave,Brooklyn,NY
1753,Chayhana Salom,1652 Sheepshead Bay Rd,Brooklyn,NY
1754,Bassett Caterers,1404 Ave X,Brooklyn,NY
1755,Coney Island Taste,2580 Coney Island Ave,Brooklyn,NY
1756,Tenda Asian Fusion,1734 Sheepshead Bay Rd,Brooklyn,NY
1757,Gulluoglu Baklava & Cafe,231 Brighton Beach Ave,Brooklyn,NY
1758,Joe's of Avenue U Italian Cuisine,287 Avenue U,Brooklyn,NY
1759,L&B Spumoni Gardens,2725 86th St,Brooklyn,NY
1760,Tatiana Grill,3152 Brighton 6th St,Brooklyn,NY
1761,Totonno's,1524 Neptune Ave,Brooklyn,NY
1762,Pak Nashamen,3149 Coney Island Ave,Brooklyn,NY
1763,Jimmy's Famous Heros,1786 Sheepshead Bay Rd,Brooklyn,NY
1764,Nathan's Famous,1310 Surf Ave,Brooklyn,NY
1765,Randazzo's Clam Bar,2017 Emmons Ave,Brooklyn,NY
1766,Knapp Pizza II,261 Ave X,Brooklyn,NY
1767,Oasis Cafe,2689 Coney Island Ave,New York,NY
1768,The Picnic Basket,65 W 37th St,New York,NY
1769,Woorijip Authentic Korean Food,12 W 32nd St,New York,NY
1770,Café Zaiya,18 E 41st St,New York,NY
1771,Cipriani Le Specialita,110 E 42nd St,New York,NY
1772,Sophie's Cuban Cuisine,73 New St,New York,NY
1773,Margon,136 W 46th St,New York,NY
1774,Soba-ya,229 E 9th St,New York,NY
1775,Sophie's Cuban Cuisine,96 Chambers St,New York,NY
1776,Bodhi Tree,58 3rd Ave,New York,NY
1777,Dig Inn Seasonal Market,40 W 55th St,New York,NY
1778,Num Pang Sandwich Shop,140 E 41st St,New York,NY
1779,Tina's Cuban Cuisine,23 W 56th St,New York,NY
1780,Govinda's Vegetarian,305 Schermerhorn St,Brooklyn,NY
1781,Katsu-Hama,11 E 47th St,New York,NY
1782,Kati Roll Company,49 W 39th St,New York,NY
1783,Gourmet 53,875 3rd Ave,New York,NY
1784,Dig Inn Seasonal Market,275 Madison Ave,New York,NY
1785,Luke's Lobster,26 S William St,New York,NY
1786,Leña Latin Grill,34 W 35th St,New York,NY
1787,Green Symphony,255 W 43rd St,New York,NY
1788,Mill Basin Kosher Delicatessen,5823 Ave T,Brooklyn,NY
1789,Original Pizza,9514 AVENUE L,Brooklyn,NY
1790,Gourmet Grill,6334 Ave N,Brooklyn,NY
1791,Sushiyama,6612 Ave U,Brooklyn,NY
1792,Landi's Pork Store,5909 Ave N,Brooklyn,NY
1793,La Villa Pizzeria & Restaurant,6610 Ave U,Brooklyn,NY
1794,Panera Bread,5158 King's Plaza,Brooklyn,NY
1795,China Tokyo Restaurant,5908 Ave N,Brooklyn,NY
1796,E Sushi,2118 Flatbush Ave,Brooklyn,NY
1797,Bamboo Garden,9501 Avenue L,Brooklyn,NY
1798,Armandos Pizza,1366 Pennsylvania Ave,Brooklyn,NY
1799,Joeper's Smokeshack,2085 Flatbush Ave,Brooklyn,NY
1800,Jake's Wayback Burgers,870 Remsen Ave,New York,NY
1801,Sweet House Frozen Yogurt and Sushi,6305 Ave N,Brooklyn,NY
1802,China Kettle Chinese Restaurant,6606 Avenue U,Brooklyn,NY
1803,Sbarro,Kings Plaza Mall,Brooklyn,NY
1804,De Island,8203 Flatlands Ave,Brooklyn,NY
1805,Wilkens II Deli,7114 Ave U,Brooklyn,NY
1806,Paco's Tacos,2368 Flatbush Ave,Brooklyn,NY
1807,China New Star,2212 Flatbush Ave,Brooklyn,NY
1808,Di Fara Pizza,1424 Ave J,Brooklyn,NY
1809,Mish Mash Gourmet,1103 Kings Hwy,Brooklyn,NY
1810,Memo Shishkebob,1821 Kings Hwy,Brooklyn,NY
1811,Chikurin,1777 Ocean Ave,Brooklyn,NY
1812,Moldova Restaurant,1827 Coney Island Ave,Brooklyn,NY
1813,Ashoka Indian Grill,1436 Flatbush Ave,Brooklyn,NY
1814,Salud,1308 Ave H,Brooklyn,NY
1815,Sunflower Cafe,1223 Quentin Rd,Brooklyn,NY
1816,International Paradise Restaurant,2905 Glenwood Rd,Brooklyn,NY
1817,Pho Vietnam,1243 Ave U,Brooklyn,NY
1818,Brennan & Carr,3432 Nostrand Ave,Brooklyn,NY
1819,Joe's of Avenue U Italian Cuisine,287 Avenue U,Brooklyn,NY
1820,Mimi's Hummus,1209 Cortelyou Rd,Brooklyn,NY
1821,Pho Hoai Restaurant,1906 Ave U,Brooklyn,NY
1822,Twin Towers Bagel Express,975 Mcdonald Ave,Brooklyn,NY
1823,Mitoushi Japanese Restaurant,1221 Quentin Rd,Brooklyn,NY
1824,Coney Island Taste,2580 Coney Island Ave,Brooklyn,NY
1825,Bassett Caterers,1404 Ave X,Brooklyn,NY
1826,Tbilisi Restaurant,811 Kings Hwy,Brooklyn,NY
1827,Pizza Time,1324 Ave J,Brooklyn,NY
1828,Zen Vegetarian House,773 Flatbush Ave,Brooklyn,NY
1829,Strictly Vegetarian Restaurant,2268 Church Ave,Brooklyn,NY
1830,Mimi's Hummus,1209 Cortelyou Rd,Brooklyn,NY
1831,Am Thai Bistro,1003 Church Ave,Brooklyn,NY
1832,Brooklyn Commune,601 Greenwood Ave,Brooklyn,NY
1833,Piccoli,157 A Prospect Park SW,Brooklyn,NY
1834,Exquisite Delight,2847 Church Ave,Brooklyn,NY
1835,Flatbush Latin Grill,1902 Church Ave,Brooklyn,NY
1836,De Hot Pot,1127 Washington Ave,Brooklyn,NY
1837,Peppa's Jerk Chicken,738 Flatbush Ave,Brooklyn,NY
1838,Terrace Coffee Shop,598 19th St,Brooklyn,NY
1839,Fisherman's Cove,2025 Church Ave,Brooklyn,NY
1840,Delroys Cafe and Wine Bar,65A  Fenimore St,Brooklyn,NY
1841,Krupa Grocery,231 Prospect Park W,Brooklyn,NY
1842,Gyro Cafe,580 Coney Island Ave,Brooklyn,NY
1843,Gandhi Fine Indian Cuisine,2032 Bedford Ave,Brooklyn,NY
1844,El Ranchito Poblano,1228 Flatbush Ave,Brooklyn,NY
1845,To B Thai,126 Beverley Rd,Brooklyn,NY
1846,Manna's Soul Food,956 Flatbush Ave,Brooklyn,NY
1847,Four Seasons Bakery & Juice Bar,2281 Church Ave,Brooklyn,NY
1848,Mill Basin Kosher Delicatessen,5823 Ave T,Brooklyn,NY
1849,Gourmet Grill,6334 Ave N,Brooklyn,NY
1850,Landi's Pork Store,5909 Ave N,Brooklyn,NY
1851,Sushiyama,6612 Ave U,Brooklyn,NY
1852,China Tokyo Restaurant,5908 Ave N,Brooklyn,NY
1853,La Villa Pizzeria & Restaurant,6610 Ave U,Brooklyn,NY
1854,E Sushi,2118 Flatbush Ave,Brooklyn,NY
1855,Panera Bread,5158 King's Plaza,Brooklyn,NY
1856,Sweet House Frozen Yogurt and Sushi,6305 Ave N,Brooklyn,NY
1857,Sbarro,Kings Plaza Mall,Brooklyn,NY
1858,Joeper's Smokeshack,2085 Flatbush Ave,Brooklyn,NY
1859,China Kettle Chinese Restaurant,6606 Avenue U,Brooklyn,NY
1860,China New Star,2212 Flatbush Ave,Brooklyn,NY
1861,Paco's Tacos,2368 Flatbush Ave,Brooklyn,NY
1862,Wilkens II Deli,7114 Ave U,Brooklyn,NY
1863,Original Pizza,2351 Ralph Avenue,Brooklyn,NY
1864,Boston Market,1972 Ralph Ave,Brooklyn,NY
1865,Frank's Pizza,2134 Flatbush Ave,Brooklyn,NY
1866,Original Pizza,9514 AVENUE L,Brooklyn,NY
1867,Sunny John Pizzeria,5415 Ave N,Brooklyn,NY
1868,New Park Pizzeria,15671 Crossbay Blvd,Howard Beach,NY
1869,Kawaii Sushi,82-19 153rd Ave,Howard Beach,NY
1870,Gino's Pizzeria & Restaurant,158-46 Crossbay Blvd,Queens,NY
1871,GREEK GRILL Howard Beach,156-40 Cross Bay Blvd,Jamaica,NY
1872,Lenny's Pizza & Restaurant,16402 Crossbay Blvd,Howard Beach,NY
1873,El Rey II Restaurant,1064 Liberty Ave,Brooklyn,NY
1874,Win Hou Chinese Restaurant,8221 153rd Avenue,Howard Beach,NY
1875,Romeo Pizzeria,13424 Crossbay Boulevard,Ozone Park,NY
1876,Nanking Restaurant,134-07 Rockaway Blvd,South Ozone Park,NY
1877,Trinciti Roti Shop & Restaurant,111-05 Lefferts Blvd,Ozone Park,NY
1878,Sakura,15-838 Crossbay Blvd,Howard Beach,NY
1879,El Pollo Inka Peru,78-06 101st Ave,New York,NY
1880,Chopsticks,11716 Liberty Ave,South Richmond Hill,NY
1881,Aldo's II Pizzeria & Restaurant,13701 Crossbay Blvd,Ozone Park,NY
1882,Olive Garden Italian Restaurant,505 Gateway Dr,Brooklyn,NY
1883,Long Hing Kitchen,10422 Liberty Ave,Ozone Park,NY
1884,Empire Buffet,16149 Crossbay Blvd,Howard Beach,NY
1885,Caridad Restaurant,9019 Jamaica Ave,Woodhaven,NY
1886,Ho Wan Restaurant,111-05 Liberty Ave,Richmond Hill,NY
1887,Armandos Pizza,1366 Pennsylvania Ave,Brooklyn,NY
1888,Loving Hut,76 Bushwick Ave,Brooklyn,NY
1889,GreenStreets Salads,67 Irving Ave,Brooklyn,NY
1890,Wild Ginger,212 Bedford Ave,Brooklyn,NY
1891,Graham Avenue Meats And Deli,445 Graham Ave,Brooklyn,NY
1892,Fritzl's Lunch Box,173 Irving Ave,Brooklyn,NY
1893,Xi'an Famous Foods,86 Beadel St,Brooklyn,NY
1894,Sri Thai Cafe,795 Grand St,Brooklyn,NY
1895,Boulevard Cafe,253 Bushwick Ave,Brooklyn,NY
1896,Sips & Bites,178 N 10th St,Brooklyn,NY
1897,Knife,330 S 3rd St,Brooklyn,NY
1898,Akaru,201 Wyckoff Ave,Brooklyn,NY
1899,Juniper,112 Berry St,Brooklyn,NY
1900,Saltie,378 Metropolitan Ave,Brooklyn,NY
1901,Bahia Restaurant,690 Grand St,Brooklyn,NY
1902,Lomzynianka,646 Manhattan Ave,Brooklyn,NY
1903,La Goulette,159 Grand St,Brooklyn,NY
1904,Waffle & Wolf,413 Graham Ave,Brooklyn,NY
1905,Pies-n-Thighs,166 S 4th St,Brooklyn,NY
1906,Mesa Azteca,91 Wyckoff Ave,Brooklyn,NY
1907,Tortilleria Mexicana Los Hermanos,271 Starr St,Brooklyn,NY
1908,Wild Ginger,212 Bedford Ave,Brooklyn,NY
1909,Juniper,112 Berry St,Brooklyn,NY
1910,La Goulette,159 Grand St,Brooklyn,NY
1911,Sips & Bites,178 N 10th St,Brooklyn,NY
1912,Pies-n-Thighs,166 S 4th St,Brooklyn,NY
1913,Khao Sarn,311 Bedford Ave,Brooklyn,NY
1914,Saltie,378 Metropolitan Ave,Brooklyn,NY
1915,The Shanti Shack,85 N 3rd St,Brooklyn,NY
1916,Knife,330 S 3rd St,Brooklyn,NY
1917,Oasis,161 N 7th St,Brooklyn,NY
1918,Motorino,139 Broadway,Brooklyn,NY
1919,Simple Cafe & Restaurant,346 Bedford Ave,Brooklyn,NY
1920,Loving Hut,76 Bushwick Ave,Brooklyn,NY
1921,Urban Rustic,236 N 12th St,Brooklyn,NY
1922,Graham Avenue Meats And Deli,445 Graham Ave,Brooklyn,NY
1923,Kabob Shack,182 Havemeyer St,Brooklyn,NY
1924,Lomzynianka,646 Manhattan Ave,Brooklyn,NY
1925,Bliss Grand,167 Grand St,Brooklyn,NY
1926,Trix,145 Bedford Ave,Brooklyn,NY
1927,Vanessa's Dumpling House,310 Bedford Ave,Brooklyn,NY
1928,Loving Hut,76 Bushwick Ave,Brooklyn,NY
1929,Wild Ginger,212 Bedford Ave,Brooklyn,NY
1930,Sips & Bites,178 N 10th St,Brooklyn,NY
1931,Graham Avenue Meats And Deli,445 Graham Ave,Brooklyn,NY
1932,Juniper,112 Berry St,Brooklyn,NY
1933,Lomzynianka,646 Manhattan Ave,Brooklyn,NY
1934,Lunchbox Brooklyn,120 Norman Ave,Brooklyn,NY
1935,Urban Rustic,236 N 12th St,Brooklyn,NY
1936,Saltie,378 Metropolitan Ave,Brooklyn,NY
1937,Xi'an Famous Foods,86 Beadel St,Brooklyn,NY
1938,Waffle & Wolf,413 Graham Ave,Brooklyn,NY
1939,Oasis,161 N 7th St,Brooklyn,NY
1940,La Goulette,159 Grand St,Brooklyn,NY
1941,Knife,330 S 3rd St,Brooklyn,NY
1942,Sri Thai Cafe,795 Grand St,Brooklyn,NY
1943,Relax Restaurant,68 Newell St,Brooklyn,NY
1944,The Shanti Shack,85 N 3rd St,Brooklyn,NY
1945,Christina's,853 Manhattan Ave,Brooklyn,NY
1946,Bahia Restaurant,690 Grand St,Brooklyn,NY
1947,Khao Sarn,311 Bedford Ave,Brooklyn,NY
1948,Los Papi's,77 Bridge St,Brooklyn,NY
1949,Govinda's Vegetarian,305 Schermerhorn St,Brooklyn,NY
1950,Il Porto,37 Washington Ave,New York,NY
1951,Farmer In the Deli,357 Myrtle Ave,Brooklyn,NY
1952,Golden Fried Dumpling,192 Duffield St,Brooklyn,NY
1953,El Cofre,454 Myrtle Ave,Brooklyn,NY
1954,Ted & Honey,63 Flushing Ave,Brooklyn,NY
1955,Black Iris,228 Dekalb Ave,Brooklyn,NY
1956,Tio Pio,78 Willoughby St,Brooklyn,NY
1957,Pillow Cafe Lounge,505 Myrtle Ave,Brooklyn,NY
1958,Siggy's Good Food,76 Henry St,Brooklyn,NY
1959,WAZA Sushi & Ramen,485 Myrtle Ave,Brooklyn,NY
1960,The Steel Cart,61-85 Adams St,New York,NY
1961,Motorino,139 Broadway,Brooklyn,NY
1962,Pies-n-Thighs,166 S 4th St,Brooklyn,NY
1963,Bedouin Tent Restaurant,405 Atlantic Ave,Brooklyn,NY
1964,Vegetarian Ginger,128 Montague St,Brooklyn,NY
1965,Smashburger,80 Dekalb Ave,Brooklyn,NY
1966,Shake Shack,409 Fulton St,Brooklyn,NY
1967,Cammareri Bakery & Cafe,1 S Elliott Pl,Brooklyn,NY
1968,TONÉ-CAFÉ Georgian Bread,265 Neptune Ave,Brooklyn,NY
1969,Nargis Cafe,2818 Coney Island Ave,Brooklyn,NY
1970,Café Glechik,3159 Coney Island Ave,Brooklyn,NY
1971,Oceanview Cafe,290 Brighton Beach Ave,Brooklyn,NY
1972,Beyti Turkish Kebab,414 Brighton Beach Ave,Brooklyn,NY
1973,Chayhana Salom,1652 Sheepshead Bay Rd,Brooklyn,NY
1974,Bassett Caterers,1404 Ave X,Brooklyn,NY
1975,Coney Island Taste,2580 Coney Island Ave,Brooklyn,NY
1976,Tenda Asian Fusion,1734 Sheepshead Bay Rd,Brooklyn,NY
1977,Gulluoglu Baklava & Cafe,231 Brighton Beach Ave,Brooklyn,NY
1978,Joe's of Avenue U Italian Cuisine,287 Avenue U,Brooklyn,NY
1979,L&B Spumoni Gardens,2725 86th St,Brooklyn,NY
1980,Tatiana Grill,3152 Brighton 6th St,Brooklyn,NY
1981,Totonno's,1524 Neptune Ave,Brooklyn,NY
1982,Pak Nashamen,3149 Coney Island Ave,Brooklyn,NY
1983,Jimmy's Famous Heros,1786 Sheepshead Bay Rd,Brooklyn,NY
1984,Nathan's Famous,1310 Surf Ave,Brooklyn,NY
1985,Randazzo's Clam Bar,2017 Emmons Ave,Brooklyn,NY
1986,Knapp Pizza II,261 Ave X,Brooklyn,NY
1987,Oasis Cafe,2689 Coney Island Ave,New York,NY
1988,Top Thai,8510 4th Ave,Brooklyn,NY
1989,The Burger Bistro,7217 3rd Ave,Brooklyn,NY
1990,Take Away & Cafe,7006 3rd Ave,Brooklyn,NY
1991,Panino Rustico,8222 17th Ave,Brooklyn,NY
1992,Ho' Brah Taco Joint,8618 3rd Ave,Brooklyn,NY
1993,Kathy's Dumplings,7924 3rd Ave,Brooklyn,NY
1994,Bay Ridge Eatery,9128 5th Ave,Brooklyn,NY
1995,Shobu Sushi & Grill,9427 5th Ave,Brooklyn,NY
1996,Karam,8519 4th Ave,Brooklyn,NY
1997,The Family Store,6905 3rd Ave,Brooklyn,NY
1998,Yemen Cafe,7130 5th Ave,Brooklyn,NY
1999,Nature's Grill,7417 3rd Ave,Brooklyn,NY
2000,Lioni's Italian Heroes,7803 15th Ave,Brooklyn,NY
2001,Nonno's Pizza,8816 3rd Ave,New York,NY
2002,Lock Yard,9221 5th Ave,Brooklyn,NY
2003,Spartan Souvlaki,6824 8th Ave,Brooklyn,NY
2004,Baby Olive,1402 86th St,New York,NY
2005,Energy Fuel Bay Ridge,9522 4th Ave,Brooklyn,NY
2006,Rocco's Calamari,6408 Fort Hamilton Pkwy,Brooklyn,NY
2007,Samurai Fusion Sushi,1709 86 St,Brooklyn,NY
2008,Sophie's Cuban Cuisine,96 Chambers St,New York,NY
2009,Parisi Bakery,198 Mott St,New York,NY
2010,Despaña,408 Broome St,New York,NY
2011,Cafe Clementine,227 W Broadway,New York,NY
2012,Snack,105 Thompson St,New York,NY
2013,Ba'al Café,71 Sullivan St,New York,NY
2014,Nish Nush,88 Reade St,New York,NY
2015,Mooncake Foods,28 Watts St,New York,NY
2016,Banh Mi Saigon,198 Grand St,New York,NY
2017,Sandwich House,17 Ann St,New York,NY
2018,Blue Spoon Coffee,76 Chambers St,New York,NY
2019,The Hummus & Pita Co.,79 Chambers St,New York,NY
2020,Buddha Bodai,5 Mott St,New York,NY
2021,Prosperity Dumpling,46 Eldridge St,New York,NY
2022,Saffron Indian Cuisine,98 Chambers St,New York,NY
2023,Mae Mae Café,68 Vandam St,New York,NY
2024,Mulberry & Vine,73 Warren St,New York,NY
2025,Saleya,65 W Broadway,New York,NY
2026,Ruby's,219 Mulberry St,New York,NY
2027,Rōti Mediterranean Grill,100 Maiden Ln,New York,NY
2028,Tasty Deli,4020 Broadway,New York,NY
2029,Tung Thong Thai Restaurant,561 W 169th St,New York,NY
2030,Margot Restaurant,3822 Broadway,New York,NY
2031,PJ Sushi,2372 Lemoine Ave,Fort Lee,NY
2032,Picnic Garden,150 Sylvan Ave,Englewood Cliffs,NY
2033,Tino's Delicatessen,2410 Arthur Ave,Bronx,NY
2034,Franco's,295 E 149th St,New York,NY
2035,Pick and Eat,4179 Broadway,New York,NY
2036,El Malecon Restaurant,4141 Bdwy,New York,NY
2037,Charles' Country Pan Fried Chicken,2839-2841 Frederick Douglass Blvd,New York,NY
2038,Mike's Deli,2344 Arthur Ave,Bronx,NY
2039,Beans and Vines,4842 Broadway,New York,NY
2040,Bennies,54 E Palisade Ave,Englewood,NY
2041,Cachapas y Mas,107B Dyckman St,New York,NY
2042,Caridad Restaurant,135 W Kingsbridge Rd,Bronx,NY
2043,Shangri-La Restaurant,228 Fort Washington Ave,New York,NY
2044,So Kong Dong Restaurant,130 Main St,Fort Lee,NY
2045,GoGo-Gi,3908 Broadway,New York,NY
2046,Grandpa's Brick Oven Pizza,4973 Broadway,New York,NY
2047,Sam's Soul Food Restaurant Bar & Lounge,596-598 Grand Concourse,Bronx,NY
2048,Beans and Vines,4842 Broadway,New York,NY
2049,Grandpa's Brick Oven Pizza,4973 Broadway,New York,NY
2050,Cachapas y Mas,107B Dyckman St,New York,NY
2051,Caridad Restaurant,135 W Kingsbridge Rd,Bronx,NY
2052,Elsa La Reina Del Chicharron,4840 Broadway,New York,NY
2053,Hola Espana,5586 Broadway,New York,NY
2054,Tasty Deli,4020 Broadway,New York,NY
2055,Greek Express,3733 Riverdale Ave,Bronx,NY
2056,Tung Thong Thai Restaurant,561 W 169th St,New York,NY
2057,Loeser's Old Fashioned Kosher Deli,214 W 231st St,Bronx,NY
2058,P & K Grille,170 W 231st St,Bronx,NY
2059,Picante Picante,156 W 231st St,Bronx,NY
2060,Tino's Delicatessen,2410 Arthur Ave,Bronx,NY
2061,Golan Heights,2553 Amsterdam Ave,New York,NY
2062,Picnic Garden,150 Sylvan Ave,Englewood Cliffs,NY
2063,Pick and Eat,4179 Broadway,New York,NY
2064,Margot Restaurant,3822 Broadway,New York,NY
2065,La Piñata Mexican Grill,4930 Broadway,New York,NY
2066,Yummy Thai,4959 Broadway,New York,NY
2067,El Malecon Restaurant,4141 Bdwy,New York,NY
2068,Tasty Deli,4020 Broadway,New York,NY
2069,Sura Thai Kitchen,2656 Broadway,New York,NY
2070,Freda's Caribbean & Soul Cuisine,993 Columbus Ave,New York,NY
2071,Buster's,892 Amsterdam Ave,New York,NY
2072,Tum & Yum,917 Columbus Ave,New York,NY
2073,Tung Thong Thai Restaurant,561 W 169th St,New York,NY
2074,Franco's,295 E 149th St,New York,NY
2075,Margot Restaurant,3822 Broadway,New York,NY
2076,AU JUS,1762 1st Ave,New York,NY
2077,Via Quadronno,25 E 73rd St,New York,NY
2078,Café Sabarsky,Neue Galerie,New York,NY
2079,Absolute Thai,1590 Lexington Ave,New York,NY
2080,Food For Life,270 River Rd,Edgewater,NY
2081,Maoz Vegetarian,2857 Broadway,New York,NY
2082,Ayurveda Cafe,706 Amsterdam Ave,New York,NY
2083,SEASONED VEGAN,55 Saint Nicholas Ave,New York,NY
2084,Elim Deli Cafe,851 Lexington Ave,New York,NY
2085,Hummus Place,305 Amsterdam Ave,New York,NY
2086,Tina's Cuban Cuisine,23 W 56th St,New York,NY
2087,Wajima Japanese Restaurant,134 E 61st St,New York,NY
2088,Tasty Deli,4020 Broadway,New York,NY
2089,Sura Thai Kitchen,2656 Broadway,New York,NY
2090,Freda's Caribbean & Soul Cuisine,993 Columbus Ave,New York,NY
2091,Buster's,892 Amsterdam Ave,New York,NY
2092,Tum & Yum,917 Columbus Ave,New York,NY
2093,Tung Thong Thai Restaurant,561 W 169th St,New York,NY
2094,Franco's,295 E 149th St,New York,NY
2095,Margot Restaurant,3822 Broadway,New York,NY
2096,Via Quadronno,25 E 73rd St,New York,NY
2097,AU JUS,1762 1st Ave,New York,NY
2098,Café Sabarsky,Neue Galerie,New York,NY
2099,Absolute Thai,1590 Lexington Ave,New York,NY
2100,Food For Life,270 River Rd,Edgewater,NY
2101,Ayurveda Cafe,706 Amsterdam Ave,New York,NY
2102,Maoz Vegetarian,2857 Broadway,New York,NY
2103,SEASONED VEGAN,55 Saint Nicholas Ave,New York,NY
2104,Elim Deli Cafe,851 Lexington Ave,New York,NY
2105,Hummus Place,305 Amsterdam Ave,New York,NY
2106,Charlie's Place,1960 Madison Ave,New York,NY
2107,Tina's Cuban Cuisine,23 W 56th St,New York,NY
2108,Freda's Caribbean & Soul Cuisine,993 Columbus Ave,New York,NY
2109,Tum & Yum,917 Columbus Ave,New York,NY
2110,Sura Thai Kitchen,2656 Broadway,New York,NY
2111,SEASONED VEGAN,55 Saint Nicholas Ave,New York,NY
2112,Buster's,892 Amsterdam Ave,New York,NY
2113,Absolute Thai,1590 Lexington Ave,New York,NY
2114,Bawarchi Indian Cuisine,1546 Madison Ave,New York,NY
2115,Doaba Deli,945 Columbus Ave,New York,NY
2116,Amy Ruth's,113 W 116th St,New York,NY
2117,Pure Food,1396 Madison Ave,Manhattan,NY
2118,Roti Roll Bombay Frankie,994 Amsterdam Ave,New York,NY
2119,Falafel Express,1406 Madison Ave,New York,NY
2120,Café Ollin,339 E 108th St,New York,NY
2121,Miss Mamie's Spoonbread Too,366 W 110th St,New York,NY
2122,Patisserie Des Ambassades,2200 8th Ave,New York,NY
2123,Maoz Vegetarian,2857 Broadway,New York,NY
2124,Charlie's Place,1960 Madison Ave,New York,NY
2125,Saiguette,935 Columbus Ave,New York,NY
2126,Joy Burger Bar,1567 Lexington Ave,New York,NY
2127,Gong Modern Thai Dining,173 E 99th St,New York,NY
2128,Freda's Caribbean & Soul Cuisine,993 Columbus Ave,New York,NY
2129,Tum & Yum,917 Columbus Ave,New York,NY
2130,Sura Thai Kitchen,2656 Broadway,New York,NY
2131,Absolute Thai,1590 Lexington Ave,New York,NY
2132,Buster's,892 Amsterdam Ave,New York,NY
2133,Café Ollin,339 E 108th St,New York,NY
2134,SEASONED VEGAN,55 Saint Nicholas Ave,New York,NY
2135,AU JUS,1762 1st Ave,New York,NY
2136,Charlie's Place,1960 Madison Ave,New York,NY
2137,Bawarchi Indian Cuisine,1546 Madison Ave,New York,NY
2138,Island Salad,22 E 125th St,New York,NY
2139,Makana,2245 1st Ave,New York,NY
2140,Amy Ruth's,113 W 116th St,New York,NY
2141,Doaba Deli,945 Columbus Ave,New York,NY
2142,Pure Food,1396 Madison Ave,Manhattan,NY
2143,Café Sabarsky,Neue Galerie,New York,NY
2144,Jacob Restaurant,373 Lenox Ave,New York,NY
2145,Falafel Express,1406 Madison Ave,New York,NY
2146,Gong Modern Thai Dining,173 E 99th St,New York,NY
2147,La Tarte Flambee,1750 2nd Ave,New York,NY
2148,Wajima Japanese Restaurant,134 E 61st St,New York,NY
2149,Elim Deli Cafe,851 Lexington Ave,New York,NY
2150,Tina's Cuban Cuisine,23 W 56th St,New York,NY
2151,Via Quadronno,25 E 73rd St,New York,NY
2152,Dig Inn Seasonal Market,40 W 55th St,New York,NY
2153,Up Thai,1411 2nd Ave,New York,NY
2154,Gourmet 53,875 3rd Ave,New York,NY
2155,Omar's Kitchen & Bakery,154 E 55th St,New York,NY
2156,Hummus Kitchen,1613 2nd Ave,New York,NY
